2.000000,1.000000,2.000000
2.000000,1.002500,2.000000
2.000000,1.005000,2.000000
2.000000,1.007500,2.000000
2.000000,1.010000,2.000000
2.000000,1.012500,2.000000
2.000000,1.015000,2.000000
2.000000,1.017500,2.000000
2.000000,1.020000,2.000000
2.000000,1.022500,2.000000
2.000000,1.025000,2.000000
2.000000,1.027500,2.000000
2.000000,1.030000,2.000000
2.000000,1.032500,2.000000
2.000000,1.035000,2.000000
2.000000,1.037500,2.000000
2.000000,1.040000,2.000000
2.000000,1.042500,2.000000
2.000000,1.045000,2.000000
2.000000,1.047500,2.000000
2.000000,1.050000,2.000000
2.000000,1.052500,2.000000
2.000000,1.055000,2.000000
2.000000,1.057500,2.000000
2.000000,1.060000,2.000000
2.000000,1.062500,2.000000
2.000000,1.065000,2.000000
2.000000,1.067500,2.000000
2.000000,1.070000,2.000000
2.000000,1.072500,2.000000
2.000000,1.075000,2.000000
2.000000,1.077500,2.000000
2.000000,1.080000,2.000000
2.000000,1.082500,2.000000
2.000000,1.085000,2.000000
2.000000,1.087500,2.000000
2.000000,1.090000,2.000000
2.000000,1.092500,2.000000
2.000000,1.095000,2.000000
2.000000,1.097500,2.000000
2.000000,1.100000,2.000000
2.000000,1.102500,2.000000
2.000000,1.105000,2.000000
2.000000,1.107500,2.000000
2.000000,1.110000,2.000000
2.000000,1.112500,2.000000
2.000000,1.115000,2.000000
2.000000,1.117500,2.000000
2.000000,1.120000,2.000000
2.000000,1.122500,2.000000
2.000000,1.125000,2.000000
2.000000,1.127500,2.000000
2.000000,1.130000,2.000000
2.000000,1.132500,2.000000
2.000000,1.135000,2.000000
2.000000,1.137500,2.000000
2.000000,1.140000,2.000000
2.000000,1.142500,2.000000
2.000000,1.145000,2.000000
2.000000,1.147500,2.000000
2.000000,1.150000,2.000000
2.000000,1.152500,2.000000
2.000000,1.155000,2.000000
2.000000,1.157500,2.000000
2.000000,1.160000,2.000000
2.000000,1.162500,2.000000
2.000000,1.165000,2.000000
2.000000,1.167500,2.000000
2.000000,1.170000,2.000000
2.000000,1.172500,2.000000
2.000000,1.175000,2.000000
2.000000,1.177500,2.000000
2.000000,1.180000,2.000000
2.000000,1.182500,2.000000
2.000000,1.185000,2.000000
2.000000,1.187500,2.000000
2.000000,1.190000,2.000000
2.000000,1.192500,2.000000
2.000000,1.195000,2.000000
2.000000,1.197500,2.000000
2.000000,1.200000,2.000000
2.000000,1.202500,2.000000
2.000000,1.205000,2.000000
2.000000,1.207500,2.000000
2.000000,1.210000,2.000000
2.000000,1.212500,2.000000
2.000000,1.215000,2.000000
2.000000,1.217500,2.000000
2.000000,1.220000,2.000000
2.000000,1.222500,2.000000
2.000000,1.225000,2.000000
2.000000,1.227500,2.000000
2.000000,1.230000,2.000000
2.000000,1.232500,2.000000
2.000000,1.235000,2.000000
2.000000,1.237500,2.000000
2.000000,1.240000,2.000000
2.000000,1.242500,2.000000
2.000000,1.245000,2.000000
2.000000,1.247500,2.000000
2.000000,1.250000,2.000000
2.000000,1.252500,2.000000
2.000000,1.255000,2.000000
2.000000,1.257500,2.000000
2.000000,1.260000,2.000000
2.000000,1.262500,2.000000
2.000000,1.265000,2.000000
2.000000,1.267500,2.000000
2.000000,1.270000,2.000000
2.000000,1.272500,2.000000
2.000000,1.275000,2.000000
2.000000,1.277500,2.000000
2.000000,1.280000,2.000000
2.000000,1.282500,2.000000
2.000000,1.285000,2.000000
2.000000,1.287500,2.000000
2.000000,1.290000,2.000000
2.000000,1.292500,2.000000
2.000000,1.295000,2.000000
2.000000,1.297500,2.000000
2.000000,1.300000,2.000000
2.000000,1.302500,2.000000
2.000000,1.305000,2.000000
2.000000,1.307500,2.000000
2.000000,1.310000,2.000000
2.000000,1.312500,2.000000
2.000000,1.315000,2.000000
2.000000,1.317500,2.000000
2.000000,1.320000,2.000000
2.000000,1.322500,2.000000
2.000000,1.325000,2.000000
2.000000,1.327500,2.000000
2.000000,1.330000,2.000000
2.000000,1.332500,2.000000
2.000000,1.335000,2.000000
2.000000,1.337500,2.000000
2.000000,1.340000,2.000000
2.000000,1.342500,2.000000
2.000000,1.345000,2.000000
2.000000,1.347500,2.000000
2.000000,1.350000,2.000000
2.000000,1.352500,2.000000
2.000000,1.355000,2.000000
2.000000,1.357500,2.000000
2.000000,1.360000,2.000000
2.000000,1.362500,2.000000
2.000000,1.365000,2.000000
2.000000,1.367500,2.000000
2.000000,1.370000,2.000000
2.000000,1.372500,2.000000
2.000000,1.375000,2.000000
2.000000,1.377500,2.000000
2.000000,1.380000,2.000000
2.000000,1.382500,2.000000
2.000000,1.385000,2.000000
2.000000,1.387500,2.000000
2.000000,1.390000,2.000000
2.000000,1.392500,2.000000
2.000000,1.395000,2.000000
2.000000,1.397500,2.000000
2.000000,1.400000,2.000000
2.000000,1.402500,2.000000
2.000000,1.405000,2.000000
2.000000,1.407500,2.000000
2.000000,1.410000,2.000000
2.000000,1.412500,2.000000
2.000000,1.415000,2.000000
2.000000,1.417500,2.000000
2.000000,1.420000,2.000000
2.000000,1.422500,2.000000
2.000000,1.425000,2.000000
2.000000,1.427500,2.000000
2.000000,1.430000,2.000000
2.000000,1.432500,2.000000
2.000000,1.435000,2.000000
2.000000,1.437500,2.000000
2.000000,1.440000,2.000000
2.000000,1.442500,2.000000
2.000000,1.445000,2.000000
2.000000,1.447500,2.000000
2.000000,1.450000,2.000000
2.000000,1.452500,2.000000
2.000000,1.455000,2.000000
2.000000,1.457500,2.000000
2.000000,1.460000,2.000000
2.000000,1.462500,2.000000
2.000000,1.465000,2.000000
2.000000,1.467500,2.000000
2.000000,1.470000,2.000000
2.000000,1.472500,2.000000
2.000000,1.475000,2.000000
2.000000,1.477500,2.000000
2.000000,1.480000,2.000000
2.000000,1.482500,2.000000
2.000000,1.485000,2.000000
2.000000,1.487500,2.000000
2.000000,1.490000,2.000000
2.000000,1.492500,2.000000
2.000000,1.495000,2.000000
2.000000,1.497500,2.000000
2.000000,1.500000,2.000000
2.000000,1.502500,2.000000
2.000000,1.505000,2.000000
2.000000,1.507500,2.000000
2.000000,1.510000,2.000000
2.000000,1.512500,2.000000
2.000000,1.515000,2.000000
2.000000,1.517500,2.000000
2.000000,1.520000,2.000000
2.000000,1.522500,2.000000
2.000000,1.525000,2.000000
2.000000,1.527500,2.000000
2.000000,1.530000,2.000000
2.000000,1.532500,2.000000
2.000000,1.535000,2.000000
2.000000,1.537500,2.000000
2.000000,1.540000,2.000000
2.000000,1.542500,2.000000
2.000000,1.545000,2.000000
2.000000,1.547500,2.000000
2.000000,1.550000,2.000000
2.000000,1.552500,2.000000
2.000000,1.555000,2.000000
2.000000,1.557500,2.000000
2.000000,1.560000,2.000000
2.000000,1.562500,2.000000
2.000000,1.565000,2.000000
2.000000,1.567500,2.000000
2.000000,1.570000,2.000000
2.000000,1.572500,2.000000
2.000000,1.575000,2.000000
2.000000,1.577500,2.000000
2.000000,1.580000,2.000000
2.000000,1.582500,2.000000
2.000000,1.585000,2.000000
2.000000,1.587500,2.000000
2.000000,1.590000,2.000000
2.000000,1.592500,2.000000
2.000000,1.595000,2.000000
2.000000,1.597500,2.000000
2.000000,1.600000,2.000000
2.000000,1.602500,2.000000
2.000000,1.605000,2.000000
2.000000,1.607500,2.000000
2.000000,1.610000,2.000000
2.000000,1.612500,2.000000
2.000000,1.615000,2.000000
2.000000,1.617500,2.000000
2.000000,1.620000,2.000000
2.000000,1.622500,2.000000
2.000000,1.625000,2.000000
2.000000,1.627500,2.000000
2.000000,1.630000,2.000000
2.000000,1.632500,2.000000
2.000000,1.635000,2.000000
2.000000,1.637500,2.000000
2.000000,1.640000,2.000000
2.000000,1.642500,2.000000
2.000000,1.645000,2.000000
2.000000,1.647500,2.000000
2.000000,1.650000,2.000000
2.000000,1.652500,2.000000
2.000000,1.655000,2.000000
2.000000,1.657500,2.000000
2.000000,1.660000,2.000000
2.000000,1.662500,2.000000
2.000000,1.665000,2.000000
2.000000,1.667500,2.000000
2.000000,1.670000,2.000000
2.000000,1.672500,2.000000
2.000000,1.675000,2.000000
2.000000,1.677500,2.000000
2.000000,1.680000,2.000000
2.000000,1.682500,2.000000
2.000000,1.685000,2.000000
2.000000,1.687500,2.000000
2.000000,1.690000,2.000000
2.000000,1.692500,2.000000
2.000000,1.695000,2.000000
2.000000,1.697500,2.000000
2.000000,1.700000,2.000000
2.000000,1.702500,2.000000
2.000000,1.705000,2.000000
2.000000,1.707500,2.000000
2.000000,1.710000,2.000000
2.000000,1.712500,2.000000
2.000000,1.715000,2.000000
2.000000,1.717500,2.000000
2.000000,1.720000,2.000000
2.000000,1.722500,2.000000
2.000000,1.725000,2.000000
2.000000,1.727500,2.000000
2.000000,1.730000,2.000000
2.000000,1.732500,2.000000
2.000000,1.735000,2.000000
2.000000,1.737500,2.000000
2.000000,1.740000,2.000000
2.000000,1.742500,2.000000
2.000000,1.745000,2.000000
2.000000,1.747500,2.000000
2.000000,1.750000,2.000000
2.000000,1.752500,2.000000
2.000000,1.755000,2.000000
2.000000,1.757500,2.000000
2.000000,1.760000,2.000000
2.000000,1.762500,2.000000
2.000000,1.765000,2.000000
2.000000,1.767500,2.000000
2.000000,1.770000,2.000000
2.000000,1.772500,2.000000
2.000000,1.775000,2.000000
2.000000,1.777500,2.000000
2.000000,1.780000,2.000000
2.000000,1.782500,2.000000
2.000000,1.785000,2.000000
2.000000,1.787500,2.000000
2.000000,1.790000,2.000000
2.000000,1.792500,2.000000
2.000000,1.795000,2.000000
2.000000,1.797500,2.000000
2.000000,1.800000,2.000000
2.000000,1.802500,2.000000
2.000000,1.805000,2.000000
2.000000,1.807500,2.000000
2.000000,1.810000,2.000000
2.000000,1.812500,2.000000
2.000000,1.815000,2.000000
2.000000,1.817500,2.000000
2.000000,1.820000,2.000000
2.000000,1.822500,2.000000
2.000000,1.825000,2.000000
2.000000,1.827500,2.000000
2.000000,1.830000,2.000000
2.000000,1.832500,2.000000
2.000000,1.835000,2.000000
2.000000,1.837500,2.000000
2.000000,1.840000,2.000000
2.000000,1.842500,2.000000
2.000000,1.845000,2.000000
2.000000,1.847500,2.000000
2.000000,1.850000,2.000000
2.000000,1.852500,2.000000
2.000000,1.855000,2.000000
2.000000,1.857500,2.000000
2.000000,1.860000,2.000000
2.000000,1.862500,2.000000
2.000000,1.865000,2.000000
2.000000,1.867500,2.000000
2.000000,1.870000,2.000000
2.000000,1.872500,2.000000
2.000000,1.875000,2.000000
2.000000,1.877500,2.000000
2.000000,1.880000,2.000000
2.000000,1.882500,2.000000
2.000000,1.885000,2.000000
2.000000,1.887500,2.000000
2.000000,1.890000,2.000000
2.000000,1.892500,2.000000
2.000000,1.895000,2.000000
2.000000,1.897500,2.000000
2.000000,1.900000,2.000000
2.000000,1.902500,2.000000
2.000000,1.905000,2.000000
2.000000,1.907500,2.000000
2.000000,1.910000,2.000000
2.000000,1.912500,2.000000
2.000000,1.915000,2.000000
2.000000,1.917500,2.000000
2.000000,1.920000,2.000000
2.000000,1.922500,2.000000
2.000000,1.925000,2.000000
2.000000,1.927500,2.000000
2.000000,1.930000,2.000000
2.000000,1.932500,2.000000
2.000000,1.935000,2.000000
2.000000,1.937500,2.000000
2.000000,1.940000,2.000000
2.000000,1.942500,2.000000
2.000000,1.945000,2.000000
2.000000,1.947500,2.000000
2.000000,1.950000,2.000000
2.000000,1.952500,2.000000
2.000000,1.955000,2.000000
2.000000,1.957500,2.000000
2.000000,1.960000,2.000000
2.000000,1.962500,2.000000
2.000000,1.965000,2.000000
2.000000,1.967500,2.000000
2.000000,1.970000,2.000000
2.000000,1.972500,2.000000
2.000000,1.975000,2.000000
2.000000,1.977500,2.000000
2.000000,1.980000,2.000000
2.000000,1.982500,2.000000
2.000000,1.985000,2.000000
2.000000,1.987500,2.000000
2.000000,1.990000,2.000000
2.000000,1.992500,2.000000
2.000000,1.995000,2.000000
2.000000,1.997500,2.000000
2.000000,2.000000,2.000000
2.200000,2.000000,2.000000
2.200000,1.997500,2.000000
2.200000,1.995000,2.000000
2.200000,1.992500,2.000000
2.200000,1.990000,2.000000
2.200000,1.987500,2.000000
2.200000,1.985000,2.000000
2.200000,1.982500,2.000000
2.200000,1.980000,2.000000
2.200000,1.977500,2.000000
2.200000,1.975000,2.000000
2.200000,1.972500,2.000000
2.200000,1.970000,2.000000
2.200000,1.967500,2.000000
2.200000,1.965000,2.000000
2.200000,1.962500,2.000000
2.200000,1.960000,2.000000
2.200000,1.957500,2.000000
2.200000,1.955000,2.000000
2.200000,1.952500,2.000000
2.200000,1.950000,2.000000
2.200000,1.947500,2.000000
2.200000,1.945000,2.000000
2.200000,1.942500,2.000000
2.200000,1.940000,2.000000
2.200000,1.937500,2.000000
2.200000,1.935000,2.000000
2.200000,1.932500,2.000000
2.200000,1.930000,2.000000
2.200000,1.927500,2.000000
2.200000,1.925000,2.000000
2.200000,1.922500,2.000000
2.200000,1.920000,2.000000
2.200000,1.917500,2.000000
2.200000,1.915000,2.000000
2.200000,1.912500,2.000000
2.200000,1.910000,2.000000
2.200000,1.907500,2.000000
2.200000,1.905000,2.000000
2.200000,1.902500,2.000000
2.200000,1.900000,2.000000
2.200000,1.897500,2.000000
2.200000,1.895000,2.000000
2.200000,1.892500,2.000000
2.200000,1.890000,2.000000
2.200000,1.887500,2.000000
2.200000,1.885000,2.000000
2.200000,1.882500,2.000000
2.200000,1.880000,2.000000
2.200000,1.877500,2.000000
2.200000,1.875000,2.000000
2.200000,1.872500,2.000000
2.200000,1.870000,2.000000
2.200000,1.867500,2.000000
2.200000,1.865000,2.000000
2.200000,1.862500,2.000000
2.200000,1.860000,2.000000
2.200000,1.857500,2.000000
2.200000,1.855000,2.000000
2.200000,1.852500,2.000000
2.200000,1.850000,2.000000
2.200000,1.847500,2.000000
2.200000,1.845000,2.000000
2.200000,1.842500,2.000000
2.200000,1.840000,2.000000
2.200000,1.837500,2.000000
2.200000,1.835000,2.000000
2.200000,1.832500,2.000000
2.200000,1.830000,2.000000
2.200000,1.827500,2.000000
2.200000,1.825000,2.000000
2.200000,1.822500,2.000000
2.200000,1.820000,2.000000
2.200000,1.817500,2.000000
2.200000,1.815000,2.000000
2.200000,1.812500,2.000000
2.200000,1.810000,2.000000
2.200000,1.807500,2.000000
2.200000,1.805000,2.000000
2.200000,1.802500,2.000000
2.200000,1.800000,2.000000
2.200000,1.797500,2.000000
2.200000,1.795000,2.000000
2.200000,1.792500,2.000000
2.200000,1.790000,2.000000
2.200000,1.787500,2.000000
2.200000,1.785000,2.000000
2.200000,1.782500,2.000000
2.200000,1.780000,2.000000
2.200000,1.777500,2.000000
2.200000,1.775000,2.000000
2.200000,1.772500,2.000000
2.200000,1.770000,2.000000
2.200000,1.767500,2.000000
2.200000,1.765000,2.000000
2.200000,1.762500,2.000000
2.200000,1.760000,2.000000
2.200000,1.757500,2.000000
2.200000,1.755000,2.000000
2.200000,1.752500,2.000000
2.200000,1.750000,2.000000
2.200000,1.747500,2.000000
2.200000,1.745000,2.000000
2.200000,1.742500,2.000000
2.200000,1.740000,2.000000
2.200000,1.737500,2.000000
2.200000,1.735000,2.000000
2.200000,1.732500,2.000000
2.200000,1.730000,2.000000
2.200000,1.727500,2.000000
2.200000,1.725000,2.000000
2.200000,1.722500,2.000000
2.200000,1.720000,2.000000
2.200000,1.717500,2.000000
2.200000,1.715000,2.000000
2.200000,1.712500,2.000000
2.200000,1.710000,2.000000
2.200000,1.707500,2.000000
2.200000,1.705000,2.000000
2.200000,1.702500,2.000000
2.200000,1.700000,2.000000
2.200000,1.697500,2.000000
2.200000,1.695000,2.000000
2.200000,1.692500,2.000000
2.200000,1.690000,2.000000
2.200000,1.687500,2.000000
2.200000,1.685000,2.000000
2.200000,1.682500,2.000000
2.200000,1.680000,2.000000
2.200000,1.677500,2.000000
2.200000,1.675000,2.000000
2.200000,1.672500,2.000000
2.200000,1.670000,2.000000
2.200000,1.667500,2.000000
2.200000,1.665000,2.000000
2.200000,1.662500,2.000000
2.200000,1.660000,2.000000
2.200000,1.657500,2.000000
2.200000,1.655000,2.000000
2.200000,1.652500,2.000000
2.200000,1.650000,2.000000
2.200000,1.647500,2.000000
2.200000,1.645000,2.000000
2.200000,1.642500,2.000000
2.200000,1.640000,2.000000
2.200000,1.637500,2.000000
2.200000,1.635000,2.000000
2.200000,1.632500,2.000000
2.200000,1.630000,2.000000
2.200000,1.627500,2.000000
2.200000,1.625000,2.000000
2.200000,1.622500,2.000000
2.200000,1.620000,2.000000
2.200000,1.617500,2.000000
2.200000,1.615000,2.000000
2.200000,1.612500,2.000000
2.200000,1.610000,2.000000
